Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2023-06-13,181.7308349609375,182.5635949733869,180.86833459999627,181.2252339092373,54929100
2023-06-14,182.36532592773438,182.8015378873281,180.45195952819037,181.79032062893717,57462900
2023-06-15,184.40757751464844,184.91319370821412,182.19679249165128,182.37524971506843,65433200
2023-06-16,183.3269500732422,185.37912470625074,182.68255574170084,185.12135487176403,101235600
2023-06-20,183.4161834716797,184.49680491343358,182.82136138571053,182.82136138571053,49799100
2023-06-21,182.37525939941406,183.8127651610623,181.01705115534045,183.30714894064778,49515700
2023-06-22,185.38905334472656,185.43862563579464,182.0877384404729,182.15714267343606,51245300
2023-06-23,185.0718231201172,185.94424713129428,183.41621128242684,183.9515678810459,53079300
2023-06-26,183.6739501953125,186.42999999051133,183.63428631385352,185.2205087707664,48088700
2023-06-27,186.43994140625,186.7671004131867,184.0705308354124,184.28863684003687,50730800
2023-06-28,187.61968994140625,188.2640844107442,185.9839100562617,186.31105393141783,51216800
2023-06-29,187.95672607421875,188.43260188630063,187.3123317121149,187.4511250421375,46347300
2023-06-30,192.29901123046875,192.8046122965116,189.61235036422667,189.9791732182635,85069600
2023-07-03,190.80203247070312,192.20979786240994,190.1080506189076,192.11065327577057,31458200
2023-07-05,189.68174743652344,191.3175270975779,188.97785723169864,189.91968534956396,46920300
2023-07-06,190.15760803222656,190.36580559694158,187.57009184775086,188.20457782150964,45094300
2023-07-07,189.037353515625,191.01021583133178,188.60115666342472,189.76107572138073,46778000
2023-07-10,186.98519897460938,188.35331565327752,185.42871665150543,187.62959342704087,59922200
2023-07-11,186.4597625732422,187.66925393721883,184.99251645839882,187.53046059023825,46638100
2023-07-12,188.13522338867188,190.04859006950562,186.84641926240297,188.04598720029833,60750200
2023-07-13,188.8985595703125,189.5429691298021,188.14511214362412,188.8589108119984,41342300
2023-07-14,189.04725646972656,189.5330255625977,187.9963905210603,188.59121259694425,41573900
2023-07-17,192.31883239746094,192.64599134916114,190.1576046603519,190.2468257033596,50520200
2023-07-18,192.06106567382812,192.65590289157154,190.76235338000512,191.68434955477355,48353800
2023-07-19,193.4192657470703,196.52229125160747,190.99035981508428,191.43649527350667,80507300
2023-07-20,191.46624755859375,194.777470825343,190.84166997972974,193.40935427253197,59581200
2023-07-21,190.28651428222656,193.29041080540085,189.5826239989074,192.42791035637276,71917800
2023-07-24,191.08950805664062,193.2309038397432,190.59381542873754,191.74382595603396,45377800
2023-07-25,191.9520263671875,192.7649696142135,191.25805964859208,191.66453127210508,37283200
2023-07-26,192.82443237304688,193.95461096026835,191.65460503159764,192.0015807949404,47471900
2023-07-27,191.55545043945312,195.50115931803353,190.89122416766395,194.3313320377493,47460200
2023-07-28,194.1430206298828,194.93613204043868,192.4675767460108,192.9930098409439,48291400
2023-07-31,194.7576446533203,194.7973085377491,193.57789369266726,194.37100498050742,38824100
2023-08-01,193.92486572265625,195.0352123410956,193.59770678100793,194.54944325919743,35175100
2023-08-02,190.9209747314453,193.49856732490423,190.19726772902345,193.35977399392826,50389300
2023-08-03,189.52313232421875,190.71279169853844,189.04727159995883,189.91969553388512,61235200
2023-08-04,180.42222595214844,185.76579240309633,180.35282171627148,183.92181504025928,115799700
2023-08-07,177.30926513671875,181.55239296699656,175.8221872019764,180.5610076771683,97576100
2023-08-08,178.25106811523438,178.71702038544473,176.05019168536276,178.1420151343907,67823000
2023-08-09,176.65496826171875,179.37135459798415,175.48512561412892,179.3118738938821,60378500
2023-08-10,176.4368438720703,179.1928938087059,176.07003615011226,177.93383023619305,54686900
2023-08-11,176.4964141845703,177.32037701982404,175.26544597344693,176.02984778529373,51988100
2023-08-14,178.15428161621094,178.38260392804418,176.01991561712387,176.67511718788185,43675600
2023-08-15,176.15887451171875,178.174103062697,175.76179096239193,177.57847773870674,43622600
2023-08-16,175.28530883789062,177.24096145960885,175.2158108770956,175.84123193317788,46964900
2023-08-17,172.73399353027344,176.218449670705,172.21777275650916,175.85114660071363,66062900
2023-08-18,173.22042846679688,173.82599075554495,170.70883778094841,171.04636032936088,61114200
2023-08-21,174.5605926513672,174.84849110751958,172.47588124297116,173.79620604217206,46311900
2023-08-22,175.9404754638672,176.38719824747957,174.96761015656983,175.77171419662545,42084200
2023-08-23,179.8021697998047,180.22904900558675,177.03247644679308,177.2210964343875,52722800
2023-08-24,175.0966796875,179.78233860000068,174.72936147404116,179.355459364837,54945800
2023-08-25,177.31045532226562,177.84651968096887,174.54076169805765,176.08940889849805,51449600
2023-08-28,178.8789520263672,179.27603559399373,177.25088516267095,178.77967356057698,43820700
2023-08-29,182.7803497314453,183.55467328918405,178.19396940518234,178.39251118833664,53003900
2023-08-30,186.28466796875,186.48322490340712,183.39585240180426,183.59439418869403,60813900
2023-08-31,186.5030517578125,187.7439567493299,186.1158900063697,186.47327124983738,60794500
2023-09-01,188.0814971923828,188.538141753245,186.91007498628073,188.11127770079705,45732600
2023-09-05,188.3197479248047,188.5977094450193,186.24495831042893,186.91008160149724,45280000
2023-09-06,181.57916259765625,187.47594597496703,180.14963751857883,187.02920802693,81755800
2023-09-07,176.26808166503906,176.91336139268128,172.27732670257566,173.90539355501954,112488800
2023-09-08,176.88357543945312,178.9285998393183,176.4964136407334,177.05235186894313,65551300
2023-09-11,178.05499267578125,178.98815574028976,176.04968578063105,178.75983344187836,58953100
2023-09-12,175.0172576904297,178.81939272059032,173.5480302988034,178.18404991763566,90370200
2023-09-13,172.94248962402344,176.0100037679247,172.71415215152797,175.22574316682477,84267900
2023-09-14,174.46131896972656,174.8187002110415,172.31703152183695,172.7339737787434,60895800
2023-09-15,173.7366180419922,175.2157822233053,172.5552892315787,175.19592350235882,109205100
2023-09-18,176.67510986328125,178.07485448429676,174.8882034479176,175.19594549627539,67257600
2023-09-19,177.76710510253906,178.32302815377042,175.84121799808253,176.22837977645918,51826900
2023-09-20,174.21315002441406,178.3925098170354,174.1237933470795,177.95570880879336,58436200
2023-09-21,172.6645050048828,175.01727155266988,172.59502219087378,173.28000428145347,63047900
2023-09-22,173.51821899414062,175.7915654067452,172.7836129384518,173.39909696300535,56725400
2023-09-25,174.79885864257812,175.6823824720043,172.88289328236814,172.93253251615403,46172700
2023-09-26,170.70884704589844,173.92526351342306,170.4110267791137,173.54803864674588,64588900
2023-09-27,169.18997192382812,171.7809825966186,167.82002287860425,171.36404026565756,66921800
2023-09-28,169.44805908203125,170.77830558378838,166.4003891832915,168.10787564587397,56294400
2023-09-29,169.9642791748047,171.81074638236362,169.10059901226265,170.7683831744606,51814200
2023-10-02,172.48582458496094,173.03182590816493,169.68633515386165,169.97423364599135,52164500
2023-10-03,171.1456298828125,172.366691440067,169.57713912474932,171.0066491138284,49594600
2023-10-04,172.3964385986328,172.94243978106925,169.7260088454331,169.84513086786842,53020300
2023-10-05,173.63735961914062,174.17342391765436,171.42357417816774,172.5254984313363,48527900
2023-10-06,176.19859313964844,176.69495515352654,171.91993985589522,172.53543905358532,57224100
2023-10-09,177.68768310546875,177.74724412480685,174.52089096334598,175.52353680032698,42390800
2023-10-10,177.09205627441406,178.4123811800482,176.65525523522464,176.8041729428218,43698000
2023-10-11,178.49180603027344,178.54144526755815,176.3078159196626,176.90344132377368,47551100
2023-10-12,179.39517211914062,181.01330204161414,177.73730960362397,178.75982932462722,56743100
2023-10-13,177.54872131347656,180.60629838312414,176.84388049788197,180.10001451689263,51427100
2023-10-16,177.41964721679688,177.7770284883398,175.22572035442593,175.46397958471027,52517000
2023-10-17,175.86105346679688,177.12181720914745,173.52816111664285,175.3646914585386,57549400
2023-10-18,174.5605926513672,176.28793794498117,173.83590833900334,174.30248985254676,54764400
2023-10-19,174.18338012695312,176.54605322348112,173.91534037415258,174.75914678442408,59302900
2023-10-20,171.62216186523438,174.14367462886938,171.38390260775535,174.03447436266262,64189300
2023-10-23,171.7412567138672,172.7439025281915,168.69358667928853,169.66646713238327,55980100
2023-10-24,172.17807006835938,172.4063923696406,170.20254365913797,171.7909082758531,43816600
2023-10-25,169.8551025390625,171.80083332633419,169.4083645680371,170.62942613878033,57157000
2023-10-26,165.6757049560547,170.13304109397222,164.46458048468762,169.13038017633548,70625300
2023-10-27,166.99603271484375,167.73065392902063,165.61614695891157,165.69556669674958,58499100
2023-10-30,169.0509796142578,169.92458166587582,167.64131321590813,167.7902309189435,51131000
2023-10-31,169.52749633789062,169.6565401685357,166.67836791176023,168.11782995408234,44846000
2023-11-01,172.7042236328125,172.96232646167283,168.88222955093784,169.75583166057058,56934900
2023-11-02,176.27801513671875,176.48647870246754,174.18336680542194,174.2429278242073,77334800
2023-11-03,175.36471557617188,175.53349201222565,172.0887379893404,172.9722618796391,79763700
2023-11-06,177.92591857910156,178.12446034988363,174.9279030004302,175.09666426298327,63841300
2023-11-07,180.49710083007812,181.1125849169399,177.66783112206795,177.87629469765844,70530000
2023-11-08,181.55931091308594,182.11523398810698,180.26876654734838,181.023246561535,49340300
2023-11-09,181.0828094482422,182.78035920210118,180.4871689201494,181.62881074103257,53763500
2023-11-10,185.2875518798828,185.4565506612299,182.43468499907056,182.87206148972973,66133400
2023-11-13,183.6970977783203,184.9197527658604,183.1106225987718,184.71101456121173,43627500
2023-11-14,186.32135009765625,186.987349680322,185.18815428767326,186.579792942837,60108400
2023-11-15,186.88795471191406,188.3690678828249,186.65933159416437,186.72892111610665,53790500
2023-11-16,188.5778045654297,189.82034448090351,187.52411797622008,188.43864070160558,54412900
2023-11-17,188.55792236328125,189.24380683321974,187.44461143684416,189.11457782649978,50922700
2023-11-20,190.30740356445312,190.76466491067268,188.7467813740569,188.75671623264228,46505100
2023-11-21,189.5022430419922,190.37699597796984,188.60762038854105,190.26765186097265,38134500
2023-11-22,190.16822814941406,191.77855487032625,189.69109711501824,190.3471617671388,39617700
2023-11-24,188.83624267578125,189.76068506922263,188.1205384889839,189.73086532541635,24048300
2023-11-27,188.65731811523438,189.53207108953595,187.77263028176083,188.78654712309,40552600
2023-11-28,189.263671875,189.9396214691522,188.26963995303524,188.64737693705334,38415400
2023-11-29,188.2398223876953,190.9435904601538,187.84221568139642,189.76069003248776,43014200
2023-11-30,188.81637573242188,189.1841778871875,187.06688486941184,188.70703160550096,48794400
2023-12-01,190.09864807128906,190.41673036204645,188.10063443355645,189.19407548742612,45679300
2023-12-04,188.29946899414062,188.91577913023963,186.33128993843854,188.84618961175903,43389500
2023-12-05,192.26565551757812,193.23980256929687,189.0449865799245,189.07482149235318,66628400
2023-12-06,191.17222595214844,193.5976510937421,190.9634725753497,193.28950362567244,41089700
2023-12-07,193.11058044433594,193.8362194805571,192.43463086867496,192.4744006383907,47477700
2023-12-08,194.5419921875,194.8203199094653,192.5141585929263,193.04099429291227,53377300
2023-12-11,192.02708435058594,192.33524699521988,190.27759358324766,191.9575100014726,60943700
2023-12-12,193.5479736328125,193.5579084922386,190.5758125501861,191.92769665062553,52696900
2023-12-13,196.77854919433594,196.81830379403195,193.68710957348847,193.92566750710878,70404200
2023-12-14,196.9276580810547,198.42864077264184,194.98929893159502,196.83819885132337,66831600
2023-12-15,196.39089965820312,197.2159328291742,195.82429416614897,196.3511298862745,128256700
2023-12-18,194.7209014892578,195.45649052996882,193.2298536912898,194.9197048287757,55751900
2023-12-19,195.76466369628906,195.77459855586707,194.72092706706565,194.98931995291727,40714100
2023-12-20,193.66725158691406,196.50023361616374,193.66725158691406,195.72488988877126,52242800
2023-12-21,193.5181121826172,195.90379770975298,192.34516188676014,194.9296507492267,46482500
2023-12-22,192.444580078125,194.24377537319003,191.81833513340536,194.01513711760236,37122800
2023-12-26,191.89788818359375,192.7328714561915,191.6791999215717,192.4545436986589,28919300
2023-12-27,191.9972686767578,192.34518593287333,189.94956524818429,191.34121910492223,48087700
2023-12-28,192.42471313476562,193.4982694967864,192.01715638138543,192.98136861854135,34049900
2023-12-29,191.38096618652344,193.23980104114617,190.58573760932344,192.7427850763616,42628800
